id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
74046	missing data	-0.1854	0.5689	5	10	10	10	2020.4444	7.2	1.6831
74057	mission	-1.1592	0.1313	1	11	14	10	2020.4	0.5	0.065
74074	mistrust	-0.9973	-0.0506	1	31	32	10	2021	1.7	0.5868
74095	mitigation	-0.2722	0.2566	1	169	205	82	2020.5333	4.8293	0.4362
74108	mitigation measures	-0.5047	0.4641	1	28	28	18	2020.8	2.6667	0.8662
74118	mitigation strategies	-0.3321	0.2385	5	26	29	13	2020.6154	11.6154	1.5034
74119	mitigation strategy	-0.2518	0.6398	5	17	19	10	2020.4444	4.9	0.5595
74122	mitochondria	0.8754	0.0206	2	103	145	49	2020.5417	8.551	0.7521
74135	mitochondrial dysfunction	0.895	0.0219	2	39	43	16	2020.5333	7.25	1.1632
74200	mixed methods	-0.5701	-0.3048	3	152	184	67	2020.8596	1.4925	0.4909
74211	mixed reality	-0.5892	0.0401	1	31	39	13	2020.9091	1.1538	0.3045
74223	mixed-method	-0.6295	-0.2273	1	45	49	10	2020.7	9.6	0.8779
74277	mm	1.0404	0.5548	2	27	43	15	2020.8571	0.9333	0.0602
74278	mm-gbsa	1.0631	0.6932	2	26	48	14	2020.5833	8.4286	2.1012
74279	mm-pbsa	1.0632	0.7718	2	39	71	27	2020.8571	12.7037	4.6588
74322	mobile app	-0.4378	0.0274	5	90	128	29	2020.5357	2.3448	0.4904
74326	mobile application	-0.3716	-0.0691	5	38	41	22	2020.6	0.0909	0.0228
74328	mobile applications	-0.4845	0.0678	5	102	129	28	2020.6667	1.1786	0.2594
74329	mobile apps	-0.3727	0.0589	5	69	103	28	2020.6	3.3571	0.4804
74378	mobile handsets	-0.4248	0.632	5	44	58	10	2020.5	9.7	0.6016
74379	mobile health	-0.3109	-0.1564	5	151	244	62	2020.6	3.3387	0.3722
74401	mobile learning	-1.0213	-0.0336	1	60	87	26	2020.7917	1.3846	0.2387
74426	mobile phone	-0.3714	-0.3198	3	160	254	51	2020.62	3.8627	0.4437
74434	mobile phones	-0.5585	-0.0094	5	45	53	12	2020.5	4.4167	0.286
74452	mobile technology	-0.757	-0.1035	1	30	31	10	2020.4444	2.9	0.4653
74484	mobilities	-0.8274	0.126	1	22	24	10	2020.8889	0.8	0.3611
74486	mobility	-0.5678	0.3572	1	306	434	169	2020.6026	5.3195	0.772
74497	mobility data	-0.4993	0.5862	1	26	32	12	2020.5833	6.75	0.7031
74579	model	-0.3277	0.2486	5	217	330	79	2020.5789	5.8861	0.51
74648	modeling	-0.2479	0.5417	5	243	366	118	2020.4107	10.3644	1.2669
74651	modeling and simulation	-0.151	0.3136	5	17	17	10	2020.5556	2.2	0.4306
74665	modelling	-0.1169	0.4669	5	192	240	88	2020.1392	8.6705	0.6166
74677	models	-0.1884	0.3148	1	102	118	39	2020.4865	4.0513	0.3014
74679	models of care	-0.154	-0.7088	6	40	48	15	2020.7692	3.2	1.0695
74827	modis	-0.7069	0.9423	1	19	34	14	2020.8333	6.3571	1.0041
74876	molecular	0.5869	0.4017	2	54	70	24	2019.6667	11.2083	1.4664
74884	molecular biology	0.4535	0.2101	2	48	74	24	2020.1304	7.4583	0.9303
74904	molecular detection	0.5802	0.657	2	31	33	13	2018.9167	12.3077	0.6555
74907	molecular diagnosis	0.4509	0.6145	8	46	55	29	2020.1724	14.8621	1.2486
74913	molecular diagnostics	0.4922	0.5361	8	83	114	61	2020.4828	7.6885	0.891
74917	molecular docking	1.0459	0.6218	2	280	1126	570	2020.595	8.3298	1.3121
74933	molecular dynamic simulation	0.9791	0.7297	2	40	60	33	2020.8182	4.303	0.9581
74934	molecular dynamic simulations	0.934	0.8164	2	25	28	10	2020.8571	12.3	5.1308
74935	molecular dynamics	1.0303	0.6918	2	172	514	225	2020.6392	6.8178	1.4709
74943	molecular dynamics simulation	1.074	0.7321	2	106	263	118	2020.6316	8.4322	1.6783
74946	molecular dynamics simulations	1.0266	0.7293	2	55	90	42	2019.24	6.5238	0.7374
74950	molecular epidemiology	0.3913	0.7302	2	69	106	44	2018.3023	17.2273	0.8979
74951	molecular evolution	0.4466	0.7739	2	39	52	21	2018.45	46.8571	2.5964
74954	molecular farming	0.8109	0.4546	2	11	14	11	2020.5	5.3636	0.6633
74979	molecular mechanism	0.8169	0.3025	2	27	31	14	2020.5385	7.4286	0.9839
74981	molecular mechanisms	0.9603	0.0682	2	41	43	12	2020.5833	5	0.3819
74988	molecular mimicry	0.986	-0.1491	4	40	63	28	2020.1923	9.9286	1.6901
74990	molecular modeling	0.8813	0.4118	2	71	104	34	2020.6	19.3824	1.8539
74993	molecular modelling	1.0333	0.5898	2	30	34	12	2020.6	5.75	0.4737
75041	molecular testing	0.4527	0.6546	8	16	21	17	2020.4706	40.0588	2.3649
75096	monetary policy	-0.809	0.5506	1	46	59	33	2020.625	3.1818	0.3417
75131	monitoring	-0.129	0.2972	5	391	636	140	2020.6493	2.7714	0.4198
75165	monoclonal antibodies	1.0712	0.2692	2	102	161	59	2020.2407	7.5763	0.6517
75166	monoclonal antibody	0.8665	0.5188	2	97	170	79	2018.5541	18.7089	0.9033
75179	monocyte	0.9841	0.0144	2	32	44	18	2020.6471	8.4444	1.9591
75187	monocytes	1.0566	0.0921	2	80	125	46	2020.3182	10.7391	1.5554
75221	monte carlo	-0.093	0.5617	5	29	30	12	2020.5455	7.9167	0.3926
75229	monte carlo simulation	-0.3574	0.7475	5	22	23	14	2020.75	4.8571	0.7469
75241	mooc	-0.9146	-0.1508	1	44	52	21	2020.5238	1.0952	0.0543
75246	mood	-0.4655	-0.5191	3	120	185	49	2020.5778	7.9796	0.8878
75253	mood disorders	-0.1542	-0.9223	11	58	111	30	2020.5	9.0333	0.6891
75267	moodle	-0.9895	-0.0717	1	44	55	22	2020.7273	0.9091	0.1912
75299	moral distress	-0.5822	-0.5962	3	63	92	38	2020.6667	3.2632	0.5069
75317	moral injury	-0.6682	-0.6088	3	56	74	34	2020.4839	7.2059	0.7474
75350	morality	-0.9361	-0.0856	1	42	46	19	2020.6923	4.4211	0.2193
75369	morbidity	0.2422	-0.2001	9	254	400	112	2020.4095	12.5804	1.2911
75402	morocco	-0.5626	0.1662	1	81	98	31	2020.5185	2.1935	0.2643
75418	morphology	0.4808	0.2674	2	36	38	20	2020.6842	4.5	1.4287
75425	mortality	0.4899	-0.1409	4	1431	5303	2046	2020.5934	10.7903	1.5604
75449	mortality rate	-0.0794	0.3038	5	124	143	63	2020.5088	8.1905	0.7929
75456	mortality risk	0.42	-0.1258	4	35	38	20	2020.6316	14.65	2.575
75461	mortality salience	-1.1237	-0.0059	1	33	40	10	2020.5556	3.1	0.3547
75506	mother	-0.138	-0.4403	11	48	60	17	2020.5333	4.2941	0.8395
75524	motherhood	-0.8276	-0.2771	1	24	24	13	2020.5833	12.3846	4.9416
75528	mothers	-0.4991	-0.6481	3	55	72	25	2020.6316	4.92	0.6218
75563	motivation	-0.8205	-0.2548	1	228	318	113	2020.6989	3.2035	0.5505
75640	mourning	-0.7918	-0.5826	6	28	54	22	2020.5625	3.1364	0.1991
75670	mouthwash	0.4757	0.4781	7	19	21	12	2020.6	4.6667	0.3791
75683	movement control order	-0.3528	0.2729	1	32	42	23	2020.5	5.5217	0.5184
75686	movement disorders	0.575	-0.6296	6	54	73	28	2020.5652	5.2143	0.4615
75718	mozambique	-0.3197	0.1785	1	44	47	13	2020.6923	1.3846	0.285
75733	mpro	1.0942	0.6956	2	48	98	41	2020.8485	7.7317	2.4405
75760	mri	0.663	-0.4971	6	88	131	51	2020.7111	6.4706	1.0823
75769	mrna	0.7414	0.3152	2	64	106	40	2020.9118	8.425	2.9293
75789	mrna vaccine	0.7466	0.075	2	131	216	104	2020.9255	3	1.1162
75793	mrna-1273	0.9891	0.2788	2	35	59	19	2020.8571	3.4211	1.3094
75807	mrsa	0.6624	0.3914	2	15	18	10	2020.8	2.5	0.9276
75810	ms	0.7607	-0.2683	6	21	30	17	2020.7059	2	0.4774
75832	mscs	1.1195	0.1169	2	37	60	17	2020.5	5.5882	0.3953
75875	mtor	0.9449	0.2231	2	44	46	11	2020.4545	8.9091	0.8071
75897	mucocutaneous lymph node syndrome	0.901	-0.344	4	22	40	17	2020.6	25.4118	2.1734
75905	mucormycosis	0.7918	-0.11	2	69	114	85	2020.9655	4.8941	1.6447
75921	mucosal immunity	0.8833	0.5578	2	36	45	16	2019.5333	6.625	0.8633
76004	multi-criteria decision making	-0.3943	0.3377	1	37	51	23	2020.7222	7.3478	1.0044
76240	multicenter	0.3976	-0.3345	7	38	44	11	2020.875	1.7273	0.524
76246	multicenter study	0.2064	-0.4061	7	37	37	10	2020.8	1.7	0.6469
76288	multidetector computed tomography	0.5655	-0.2074	8	42	62	29	2020.5	9.3448	1.0731
76307	multidisciplinary	0.075	-0.4466	7	74	79	29	2020.3793	4.9655	0.468
76312	multidisciplinary care	-0.093	-0.409	6	22	30	11	2020.6	2.7273	0.3179
76331	multidisciplinary team	0.2469	-0.4812	6	18	18	15	2020.5	2.7333	0.5106
76400	multilateralism	-0.9301	0.4281	1	37	47	17	2020.2667	1.3529	0.2562
76444	multimedia-based learning	-0.0152	-1.1127	8	27	112	25	2020.2	3.16	0.1889
76476	multimodality	-0.923	0.0426	1	28	28	14	2020.5455	2.1429	0.3898
76482	multimorbidity	0.1244	-0.2018	4	91	114	36	2020.6176	6.2222	0.5542
76592	multiple myeloma	0.6037	-0.1592	8	37	51	29	2020.5714	4.3793	0.3696
76607	multiple organ failure	0.7285	-0.4503	7	44	63	24	2020.5833	5.5	0.976
76633	multiple sclerosis	0.6698	-0.3276	6	270	509	234	2020.5172	6.2949	0.8373
76641	multiple sequence alignment	0.6599	0.749	2	15	18	11	2020.5455	4.0909	0.349
76665	multiplex	0.3825	0.58	8	45	62	22	2020.3636	5.5909	1.193
76681	multiplex pcr	0.4901	0.63	2	14	15	10	2018.5556	9.2	0.479
76777	multisystem inflammatory syndrome	1.0527	-0.3281	4	77	141	64	2020.6833	6	1.0761
76788	multisystem inflammatory syndrome in children	1.0589	-0.4095	4	99	190	87	2020.75	6.1609	1.0018
76789	multisystem inflammatory syndrome in children (mis-c)	0.7866	-0.3747	4	44	69	39	2020.6944	8.2308	1.2621
76822	multivariate analysis	-0.441	0.0617	10	29	30	12	2020.8333	2	0.635
76962	musculoskeletal	0.0708	-0.3776	6	49	51	15	2020.6667	4.1333	0.6336
76977	musculoskeletal pain	-0.6927	-0.6036	3	25	29	12	2020.5833	4.4167	0.4534
76997	museums	-0.9668	0.0704	1	29	32	15	2020.6	2.2667	0.2364
77003	music	-0.7983	-0.2805	3	78	99	34	2020.7419	1.7647	0.5721
77014	music education	-0.9873	-0.2638	1	34	40	18	2020.875	0.7222	0.326
77032	music therapy	-0.3535	-0.6601	6	31	37	16	2020.6923	2	0.3001
77086	mutation	0.467	0.6401	2	193	330	148	2020.0563	9.7838	1.1712
77119	mutations	0.583	0.5695	2	166	239	86	2020.5063	7.1744	0.9493
77129	mutual aid	-0.9734	-0.0382	1	30	37	12	2020.3333	3.5	0.1653
77172	myalgia	0.7093	-0.4746	6	48	62	20	2020.5789	4.85	0.5218
77173	myalgic encephalomyelitis	0.543	-0.5299	6	17	28	12	2020.9167	5	1.7883
77179	myasthenia	0.838	-0.5049	6	20	22	10	2020.6	6	0.5387
77180	myasthenia gravis	0.5951	-0.6649	6	36	49	26	2020.64	4.4231	0.5748
77194	mycobacterium tuberculosis	0.6848	0.3217	2	37	49	17	2020.6471	1.4118	0.3064
77213	mycoplasma pneumoniae	1.006	0.171	2	20	21	12	2019	2.4167	0.1277
77226	myelitis	0.859	-0.6655	6	24	28	13	2021	5.3077	2.3266
77240	myeloma	0.5418	-0.3709	8	20	25	14	2020.0833	6.6429	0.3833
77264	myocardial damage	1.0412	-0.5519	4	22	25	10	2020.5556	23.9	1.5673
77270	myocardial infarction	0.7915	-0.6294	4	153	303	123	2020.5424	10.1463	0.8585
77275	myocardial injury	0.9458	-0.6432	4	130	311	140	2020.4462	10.7143	0.7808
77290	myocarditis	0.9215	-0.5752	4	269	708	279	2020.4792	15.5018	1.2112
77294	myocardium	1.0409	-0.3641	4	17	22	10	2020.5	13.7	1.0411
77298	myoclonus	0.7726	-0.654	6	28	37	22	2020.6667	5	0.7046
77311	myopathy	0.7499	-0.532	6	20	24	13	2020.7692	3.5385	0.7319
77312	myopericarditis	1.0376	-0.649	4	32	45	16	2020.4	4.3125	0.239
77317	myositis	0.8811	-0.5272	6	44	53	19	2020	8	1.0069
77338	myths	-0.8122	0.0333	1	23	26	11	2020.6364	1	0.4514
77348	n gene	0.5687	0.6848	8	24	28	13	2018.0769	4.6154	0.4165
77351	n protein	0.6716	0.5338	2	47	50	18	2019.1111	11.4444	0.9501
77366	n-acetylcysteine	1.1753	0.0618	2	38	54	19	2020.5	9.7895	0.7051
77413	n501y	0.4666	0.7639	2	33	42	14	2021	2.7857	1.2575
77422	n95	0.1784	0.1988	7	110	248	70	2020.5	7.2	0.7245
77431	n95 mask	0.2744	-0.1504	7	23	31	17	2020.4	4.6471	0.4406
77435	n95 masks	0.1502	0.2026	7	23	28	12	2020.5	6.6667	0.565
77437	n95 respirator	0.1671	0.261	7	30	43	24	2020.5455	16.625	1.2055
77439	n95 respirators	0.1724	0.0568	7	40	54	25	2020.5	10.24	0.7813
77475	nafld	0.9022	-0.4078	4	35	45	11	2020.6364	24	1.6286
77509	naloxone	-0.274	-0.2642	10	23	31	13	2020.6667	1.5385	0.3854
77575	nanobody	0.9246	0.84	2	16	19	11	2020.5	7.6364	0.7075
77627	nanomaterials	0.6226	0.4363	2	58	87	42	2020.7568	4.4048	0.9266
77629	nanomedicine	0.8425	0.3552	2	75	105	48	2020.6383	9.7708	1.0538
77634	nanoparticle	0.8205	0.3995	2	49	67	25	2020.6364	5.76	0.5121
77646	nanoparticles	0.673	0.4328	2	176	273	108	2020.65	5.0556	0.7905
77660	nanopore sequencing	0.5787	0.6697	2	17	18	10	2020.6667	7.1	0.6284
77686	nanotechnology	0.5533	0.4303	2	122	212	85	2020.7342	6.2471	1.2259
77732	narrative	-0.8221	-0.1857	1	61	65	26	2020.6667	0.4615	0.1311
77733	narrative analysis	-0.8835	-0.0526	1	20	20	10	2020.7143	0.5	0.0248
77747	narrative inquiry	-1.0362	-0.1101	1	28	31	13	2020.625	0.4615	0.0847
77760	narrative review	0.3492	-0.2661	2	35	36	12	2020.5833	2.9167	0.58
77765	narratives	-0.7532	0.0262	1	55	62	26	2020.7083	0.9615	0.1501
77774	nasal	0.4791	0.2077	8	33	37	11	2020.7273	4.0909	1.0065
77792	nasal endoscopy	0.4555	-0.3099	7	18	29	12	2020.5556	22.9167	1.5384
77819	nasal spray	0.5598	0.0837	7	20	23	10	2019.25	7.6	0.7989
77825	nasal swab	0.3108	0.4439	8	25	36	18	2020.7647	5.9444	1.0985
77860	nasopharyngeal	0.3932	0.3772	8	46	65	29	2020.5926	10.1724	1.3082
77873	nasopharyngeal swab	0.4488	0.3701	8	106	199	106	2020.3737	11.0377	2.0268
77883	nasopharyngeal swabs	0.3449	0.502	8	29	30	15	2020.6923	4.7333	0.7907
77892	nasopharynx	0.4555	0.0833	8	26	34	17	2020.5882	5.7647	0.9241
77979	national health service	-0.3163	-0.2233	9	36	50	10	2020.5	3	0.3095
77992	national identity	-1.1527	-0.0047	1	20	21	10	2020.625	1.6	0.4112
78018	national lockdown	-0.2311	-0.276	6	14	17	13	2020.6154	19.3846	1.1159
78092	nationalism	-0.9616	0.2541	1	96	123	51	2020.7333	2.8627	0.8885
78157	natural compounds	1.076	0.5136	2	61	93	39	2020.5806	11.0513	1.5555
78162	natural disasters	-0.7855	-0.0163	1	47	51	17	2020.7059	3.0588	0.5299
78168	natural experiment	-0.7458	0.3357	1	27	31	16	2020.6875	7.25	0.5354
78197	natural killer cells	1.0948	0.1205	2	42	48	17	2020.4375	6.5294	0.9147
78200	natural language processing	-0.4927	0.5477	5	182	380	114	2020.7019	2.0175	0.3318
78216	natural product	0.9798	0.3649	2	28	31	16	2020.625	11.5	1.5247
78218	natural products	1.0118	0.4578	2	159	298	110	2020.5361	8.2636	1.1354
78234	natural selection	0.4827	0.8457	2	20	22	14	2020.4615	11	0.8613
78261	nature	-0.719	0.0524	1	66	86	30	2020.6154	1.6667	0.2669
78333	ncov	0.01	0.4461	5	55	74	23	2020.3182	36.6957	2.1344
78338	ncovid-19	0.4479	0.0172	4	22	23	10	2020.5	5.4	1.1117
78388	nebulization	0.684	-0.0284	7	16	22	10	2020.5556	1.9	0.3755
78394	nebulizer	1.0702	0.2515	2	27	32	10	2020.5	2.1	0.2649
78420	necropolitics	-0.9245	0.0538	1	25	33	19	2020.5556	0.5789	0.1345
78463	needs	-0.5139	-0.2738	3	65	70	16	2020.5625	5.9375	0.4452
78465	needs assessment	-0.3271	-0.517	6	25	26	11	2020.8889	1.0909	0.4925
78480	negative affect	-1.0306	-0.5225	3	40	61	24	2020.6111	4.1667	0.6252
78514	negative emotion	-0.4786	-0.6218	3	19	20	12	2020.6667	1.8333	0.3923
78519	negative emotions	-0.9523	-0.3135	3	58	67	31	2020.7586	3.0645	0.7223
78540	negative pressure	0.3473	-0.2506	7	26	28	13	2020.4615	3.1538	0.3419
78575	neglect	-0.7062	-0.3379	3	36	48	15	2020.8	6.3333	0.1035
78581	neglected tropical diseases	-0.4845	0.4342	1	18	19	11	2020.6364	4.9091	0.9741
78592	neighborhood	-0.5166	0.1803	1	35	37	13	2020.6364	8.0769	0.5204
78686	neoliberalism	-0.931	0.1491	1	177	232	94	2020.56	1.7021	0.1898
78694	neonatal	0.1638	-0.5317	11	55	82	31	2020.3704	17.0323	0.9651
78719	neonatal outcome	0.3601	-0.7153	11	14	33	17	2020.6471	14.5882	0.9599
78720	neonatal outcomes	0.4357	-0.5884	11	25	44	17	2020.7143	12.6471	2.0668
78732	neonate	0.4071	-0.4215	11	106	194	80	2020.1351	16.6	1.1191
78734	neonates	0.4197	-0.4691	11	70	118	55	2019.9412	21.1455	1.4816
78735	neonatology	0.0221	-0.7267	11	41	60	26	2020.4348	2.4231	0.4119
78743	neoplasms	0.2559	-0.3209	9	86	98	38	2020.5405	1.4211	0.2397
78761	nepal	-0.4875	0.0934	1	110	158	69	2020.4697	2.0145	0.2339
78772	nephrology	0.6077	-0.8935	4	116	468	76	2020.3594	13.7763	1.173
78782	nephrotic syndrome	0.9183	-0.4285	4	22	27	12	2020.5455	4.0833	0.3699
78790	neprilysin	1.2457	-0.0286	4	28	31	10	2020.3	5.1	0.4137
78822	nervous system	0.7137	-0.2953	6	106	137	58	2020.4643	41.569	2.9693
78825	nervous system diseases	0.5193	-0.5175	6	22	27	11	2020.4	7.5455	0.5524
78866	netherlands	-0.7418	0.1928	1	58	66	13	2020.4615	3.5385	0.3919
78874	netosis	1.2134	-0.0784	2	46	62	21	2020.619	6.7143	1.1175
78875	nets	1.3444	-0.0711	4	38	58	19	2020.7222	9.3684	1.6067
78878	network	-0.0777	0.3408	2	62	63	27	2020.1538	3.4815	0.2116
78882	network analysis	-0.5459	0.3173	1	137	158	69	2020.5574	4.8261	0.6872
78923	network meta-analysis	0.3747	0.0042	2	28	29	12	2020.8	2.6667	1.1368
78925	network model	-0.3861	0.2105	5	23	24	12	2020.4	7.5	0.5729
78935	network pharmacology	0.9652	0.334	2	66	158	85	2020.5366	6.6235	0.5312
78948	network science	-0.1934	0.654	5	37	44	15	2020.6429	1.6	0.3472
78989	networking	-0.4971	0.2492	1	52	61	17	2020.7857	2.3529	0.2556
78994	networks	-0.4911	0.3585	1	71	75	33	2020.5556	5.7576	0.4318
79014	neural network	-0.1459	0.6121	5	124	174	66	2020.4516	5.4848	0.7576
79024	neural networks	-0.087	0.8021	5	105	161	50	2020.2553	7.18	0.7158
79046	neuro-covid	0.6626	-0.6782	6	30	32	11	2020.5455	21.6364	3.3744
79063	neuro-oncology	0.317	-0.568	7	13	24	17	2020.5625	4.8235	0.3574
79102	neurocovid	0.3484	-0.4781	6	21	23	11	2020.6364	8.8182	1.3506
79104	neurodegeneration	0.7339	-0.1792	2	122	179	42	2020.05	9.5	1.0529
79108	neurodegenerative diseases	0.5371	-0.4713	6	36	38	12	2020.5833	4.3333	0.9181
79113	neurodevelopment	0.2605	-0.455	11	31	33	11	2020.7273	8.6364	0.7206
79116	neurodevelopmental disorders	-0.2465	-0.6497	3	37	42	15	2020.8333	3.9333	0.5605
79160	neuroimaging	0.4376	-0.5346	6	76	98	36	2020.7429	4.0833	0.4913
79167	neuroimmunology	0.6207	-0.6612	6	28	31	11	2020.3	24.3636	3.4687
79174	neuroinflammation	0.8652	-0.2316	6	131	204	68	2020.6061	7.6618	1.2856
79180	neuroinvasion	0.7566	-0.4271	6	75	124	47	2020.3182	24.3404	1.842
79194	neurologic	0.8644	-0.4281	6	61	71	14	2020.2143	15.4286	0.9087
79207	neurologic manifestations	0.6503	-0.4298	6	29	31	16	2020.7333	4.125	1.0836
79212	neurological	0.6911	-0.533	6	79	110	39	2020.4324	15.8718	1.2495
79220	neurological complication	0.7241	-0.4878	6	14	16	10	2020.6667	4.1	0.2837
79221	neurological complications	0.8225	-0.4821	6	65	102	41	2020.4474	11.5854	1.23
79232	neurological diseases	0.1089	-0.1618	6	28	29	13	2020	16.0769	0.7117
79234	neurological disorders	0.6752	-0.3546	6	39	42	22	2020.55	5.9091	1.2976
79250	neurological manifestation	0.8875	-0.6381	6	19	22	13	2020.3333	9.0769	0.5738
79251	neurological manifestations	0.6736	-0.444	6	75	109	71	2020.4706	14.2113	1.1293
79271	neurological symptoms	0.6652	-0.4088	6	76	101	46	2020.4048	11.7391	1.0594
79276	neurology	0.4673	-0.6371	6	255	411	148	2020.6	6.4797	1.0959
79297	neuromuscular disease	0.3468	-0.7531	6	21	25	11	2020.8182	3.2727	0.4911
79303	neuromuscular disorders	0.687	-0.6649	6	17	23	15	2020.4286	8.5333	0.8118
79340	neuropathology	0.7764	-0.4954	6	54	63	26	2020.7273	17.2692	1.72
79342	neuropathy	0.7919	-0.513	6	29	34	23	2020.5238	15.5652	1.2437
79347	neurophysiology	0.6136	-0.6765	6	23	31	13	2020.4545	5.7692	0.4098
79349	neuropilin-1	1.1321	0.047	2	28	31	11	2020.9091	5.7273	1.453
79356	neuropsychiatric	0.5593	-0.5779	6	25	29	12	2020.5455	8.25	1.7151
79370	neuropsychiatric symptoms	0.1746	-0.5512	6	21	33	14	2020.7857	4.2143	0.4099
79373	neuropsychiatry	0.4411	-0.6739	6	25	34	17	2020.7059	5	0.9571
79375	neuropsychological assessment	-0.0891	-0.7132	6	29	43	16	2020.4667	5.0625	0.5524
79382	neuropsychology	-0.0362	-0.5776	6	40	56	22	2020.45	2.4091	0.3364
79393	neurorehabilitation	0.2228	-0.7208	6	30	40	16	2020.4667	5.4375	0.3419
79397	neuroscience	-0.5382	-0.4245	3	47	55	20	2020.5789	11.7	0.9017
79415	neurosurgery	0.0015	-0.4754	7	145	243	124	2020.5739	5.8145	0.5347
79450	neuroticism	-1.0044	-0.4213	3	52	73	28	2020.6667	8.1786	2.0847
79468	neurotropism	0.811	-0.3481	6	90	126	42	2020.2683	23.4048	1.7949
79485	neutralization	0.7719	0.6621	2	102	210	77	2019.9861	10.0779	0.9298
79488	neutralization assay	0.6711	0.6603	2	42	73	26	2019.4231	24.6538	1.5921
79496	neutralizing	0.6714	0.5571	2	23	35	11	2020.4545	6	1.1038
79501	neutralizing antibodies	0.7614	0.4743	2	195	372	160	2020.1733	9.9313	1.3566
79502	neutralizing antibody	0.8897	0.5473	2	123	230	111	2019.9808	27.4865	1.8586
79523	neutropenia	0.9117	-0.1061	2	14	14	12	2020.6667	2.5	0.5593
79526	neutrophil	1.1675	0.0054	2	100	149	54	2020.62	7.9444	0.7279
79538	neutrophil extracellular traps	1.2595	-0.2587	4	63	92	32	2020.5484	7.375	1.2448
79550	neutrophil-lymphocyte ratio	0.8841	-0.0905	8	34	45	21	2020.6316	9.8095	0.6013
79553	neutrophil-to-lymphocyte ratio	0.7234	-0.0118	4	81	124	71	2020.5441	14.7465	1.0419
79563	neutrophils	1.0764	-0.0831	4	132	214	75	2020.6111	9.6	1.2315
79604	new coronavirus	0.0994	0.0156	4	61	68	32	2020.2258	14.9062	0.9025
79610	new coronavirus infection	0.3616	-0.301	4	25	28	11	2020.6364	1.5455	0.0766
79611	new coronavirus pneumonia	0.3568	-0.1087	3	23	23	13	2020.3077	13.6154	0.8607
79699	new media	-0.8044	-0.0443	1	28	33	16	2020.7143	3.625	0.3054
79713	new normal	-0.7045	-0.0532	1	109	121	59	2020.6154	1.2373	0.1824
79778	new technologies	-0.6508	-0.0503	1	30	31	15	2020.6429	1	0.1835
79809	new york	-0.0928	0.0086	9	67	73	33	2020.4688	13.5455	0.9762
79810	new york city	-0.2971	-0.1599	1	90	99	42	2020.6389	2.9524	0.5758
79819	new zealand	-0.6018	-0.0068	1	127	154	57	2020.7111	4.2456	0.8345
79826	new-onset diabetes	0.9354	-0.4909	9	20	26	12	2020.75	5.6667	1.1182
79831	newborn	0.3132	-0.3881	11	134	279	115	2020.2636	16.3652	0.9958
79844	newborns	0.4204	-0.2736	11	28	36	21	2020.45	14.7619	0.7777
79866	news	-0.9505	0.1635	1	83	114	37	2020.5806	4.3243	0.4264
79876	news consumption	-1.1686	0.15	1	23	26	11	2020.5	10.9091	0.7237
79891	news media	-0.9476	0.069	1	36	42	16	2020.6429	2.125	0.3063
79928	newspapers	-1.0852	0.232	1	37	46	16	2020.2308	3.25	0.3497
79938	next generation eu	-0.9335	0.2945	1	11	11	10	2020.8889	2.7	0.6965
79951	next-generation sequencing	0.4565	0.5644	2	93	117	55	2019.9623	14.9273	1.1344
79969	nf-kappa b	1.1144	0.1867	2	53	70	30	2019.9333	11.8333	0.7489
79990	ngo	-1.1218	-0.0816	7	19	19	11	2020.7778	0.3636	0.0911
79994	ngos	-0.9143	0.0319	1	18	21	10	2020.4444	1.7	0.1647
79995	ngs	0.3064	0.5287	2	34	38	24	2020.3913	3.625	0.5313
80013	nhs	-0.5158	0.0969	1	46	48	21	2020.5	7.0476	0.6557
80043	nicotine	0.4277	-0.0258	10	87	129	39	2020.4103	10.1795	0.6903
80076	nigella sativa	0.9593	0.5438	2	28	28	14	2019.9167	8.4286	1.321
80082	nigeria	-0.3073	0.0973	1	284	413	183	2020.5235	2.3224	0.311
80143	nipah virus	0.451	0.7297	2	28	37	10	2017.7	19.6	0.3919
80158	nitazoxanide	1.2484	0.0281	2	24	34	13	2020.5833	6.7692	1.0119
80165	nitric oxide	0.9257	0.1953	2	94	125	64	2020.6032	4.4219	0.8032
80178	nitrogen dioxide	-0.5104	0.7214	1	70	154	52	2020.6122	15.6923	1.4641
80179	nitrogen dioxide (no2)	-0.6337	0.8486	1	21	30	17	2020.4667	32.0588	1.8325
80184	nitrogen oxides	-0.4557	0.8356	1	23	31	10	2020.7	13.9	3.1003
80205	nk cells	1.088	0.2707	2	38	48	26	2020.56	7.2308	0.8841
80221	nlp	-0.611	0.5036	5	45	62	16	2020.625	0.25	0.1129
80222	nlr	1.1182	-0.0844	4	40	51	25	2020.6667	11.96	0.9589
80227	nlrp3	1.1965	0.117	2	35	43	16	2020.6	5	0.7503
80229	nlrp3 inflammasome	1.1475	0.0435	2	34	45	17	2020.5882	19.8824	2.3097
80238	nmosd	0.8003	-0.4547	6	16	21	13	2020.6154	7.3077	1.0734
80239	nmr	0.7804	0.6508	2	29	33	12	2019.1	4.5833	0.259
80243	nmr spectroscopy	0.9717	0.6207	2	13	14	10	2020.7778	4.7	0.8711
